title,price,negotiations,city,area,price_for_meter,link
Działka budowlana/inwestycyjna 1182m Złotno ul.Fizylierów Łódź,1 000 000 zł,do negocjacji,"Łódź, Polesie",1 182 m²,846.02 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-inwestycyjna-1182m-zlotno-ul-fizylierow-lodz-CID3-IDYfBPB.html
Działka budowlana w Michałowie ul. Wesoła 5/17,114 760 zł,,Michałów,1 208 m²,95 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-w-michalowie-ul-wesola-5-17-CID3-IDQb8uk.html
Działka budowlana,120 000 zł,do negocjacji,Podole,1 000 m²,120 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDUVRqo.html
Działka budowlana,200 000 zł,,Ostrów Mazowiecka,1 000 m²,200 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDYl1jm.html
działka budowlana Łódź Teofilów Rojna/Holenderska,350 000 zł,,"Łódź, Bałuty","604,35 m²",579.13 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-lodz-teofilow-rojna-holenderska-ID4oKsp.html
Sprzedam działkę Dzięglewo,280 000 zł,,Dzięglewo,2 611 m²,107.24 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-dzieglewo-CID3-IDYdS0v.html
Działka budowlana o powierzchni 2896m w Radomiu,637 120 zł,,Radom,2 896 m²,220 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-o-powierzchni-2896m-w-radomiu-CID3-IDYkZQU.html
Działka budowlana,212 550 zł,do negocjacji,Józefów,1 635 m²,130 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDWECWD.html
Działka budowlana 35a Smugi (gm. Jastków),687 000 zł,do negocjacji,Smugi,3 551 m²,193.47 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-35a-smugi-gm-jastkow-CID3-IDVNGCe.html
"Działka budowlana Łochów, ul. Baczkowska, 1931m2",390 000 zł,do negocjacji,Łochów,1 600 m²,243.75 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-lochow-ul-baczkowska-1931m2-CID3-IDWu5bu.html
Dzialka Budowlana w Siedliskach,129 000 zł,do negocjacji,Kamionka,1 200 m²,107.5 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-w-siedliskach-CID3-IDYkW9d.html
"Działki budowlane koło Łowicza - Mysłaków, przy ul. Łowickiej.",210 000 zł,do negocjacji,Mysłaków,1 561 m²,134.53 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowlane-kolo-lowicza-myslakow-przy-ul-lowickiej-CID3-IDPTEw9.html
"Duża działka rolno-budowlana Kołacin - 1,48 ha",165 000 zł,do negocjacji,Kołacin,14 813 m²,11.14 zł/m²,https://www.olx.pl/d/oferta/duza-dzialka-rolno-budowlana-kolacin-1-48-ha-CID3-IDXw5TK.html
"Działka budowlana obok Lasu Łagiewnickiego, BEZ POŚREDNIKA SPRZEDAM",799 000 zł,do negocjacji,"Łódź, Bałuty",1 323 m²,603.93 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-obok-lasu-lagiewnickiego-bez-posrednika-sprzedam-CID3-IDYm0lY.html
działka budowlana Radom ul. Wośnicka,850 000 zł,,Radom,2 070 m²,410.63 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-radom-ul-wosnicka-CID3-IDYl1DD.html
Działki budowlane Drgicz gm. Stoczek WZ media,140 000 zł,do negocjacji,Drgicz,2 500 m²,56 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowlane-drgicz-gm-stoczek-wz-media-CID3-IDVizh4.html
Działka  Budowlana  LORCIN,115 000 zł,,Lorcin,1 085 m²,105.99 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-lorcin-CID3-IDYeVG2.html
Dzialka budowlana,200 000 zł,do negocjacji,Zgierz,1 358 m²,147.28 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDYkRBu.html
Sprzedam dwie działki  rolno-budowlane,120 000 zł,,Wola Więcierzowa,11 300 m²,10.62 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dwie-dzialki-rolno-budowlane-CID3-IDWLkGz.html
Działka 15500m - rolno budowlana Kuczki kolonia,269 000 zł,do negocjacji,Radom,15 500 m²,17.35 zł/m²,https://www.olx.pl/d/oferta/dzialka-15500m-rolno-budowlana-kuczki-kolonia-CID3-IDQM09S.html
Dzialka budowlana 1036 m2 Kotorydz/Tarczyn,206 164 zł,,Kotorydz,1 050 m²,196.35 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1036-m2-kotorydz-tarczyn-CID3-IDFfNQ9.html
"Okazyjnie sprzedam działkę w Petrykozach pod zabudowę, na inwestycję.",145 000 zł,do negocjacji,Petrykozy,7 800 m²,18.59 zł/m²,https://www.olx.pl/d/oferta/okazyjnie-sprzedam-dzialke-w-petrykozach-pod-zabudowe-na-inwestycje-CID3-IDYkPu2.html
Działka budowlana Nowe Gulczewo,221 100 zł,,Nowe Gulczewo,737 m²,300 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-nowe-gulczewo-ID4nMhP.html
"Zawodne, Kwiatów Polnych, 1415m2, Budowlana",225 000 zł,,Zawodne,1 415 m²,159.01 zł/m²,https://www.olx.pl/d/oferta/zawodne-kwiatow-polnych-1415m2-budowlana-CID3-IDYeWv2.html
"Działka budowlana, Zalesie gm. Niemce",155 000 zł,,Zalesie,1 078 m²,143.78 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-zalesie-gm-niemce-ID4nUoV.html
sprzedam działkę,135 000 zł,do negocjacji,Bednary-Kolonia,6 300 m²,21.43 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-CID3-IDVZDDl.html
Działka budowlana(zagrodowa) 3300 m2,85 000 zł,do negocjacji,Abramów,3 300 m²,25.76 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlanazagrodowa-3300-m2-CID3-IDLbAPR.html
Sprzedam działkę w centrum w Starych Załubicach g.Radzymin,450 000 zł,do negocjacji,Stare Załubice,4 000 m²,112.5 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-w-centrum-w-starych-zalubicach-g-radzymin-CID3-IDWeywg.html
Sprzedam działki budowlane w Kutnie,370 000 zł,do negocjacji,Kutno,1 474 m²,251.02 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialki-budowlane-w-kutnie-CID3-IDV7HCI.html
Atrakcyjna działka idealna na budowę mini osiedla!,750 000 zł,,"Łódź, Górna",2 681 m²,279.75 zł/m²,https://www.otodom.pl/pl/oferta/atrakcyjna-dzialka-idealna-na-budowe-mini-osiedla-ID4oKgW.html
"Działka 0,76ha, SKĘPE, ul. SPORTOWA",340 000 zł,do negocjacji,Skępe,7 575 m²,44.88 zł/m²,https://www.olx.pl/d/oferta/dzialka-0-76ha-skepe-ul-sportowa-CID3-IDVpdbW.html
Prestiżowe miejsce w Bełchatowie - działka 1481 m2,495 000 zł,,Bełchatów,1 481 m²,334.23 zł/m²,https://www.otodom.pl/pl/oferta/prestizowe-miejsce-w-belchatowie-dzialka-1481-m2-ID4o85J.html
Działka z WZ oraz projektem domu Janówka - 1323 m2,112 000 zł,,Janówka,1 323 m²,84.66 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-z-wz-oraz-projektem-domu-janowka-1323-m2-ID4o85P.html
Działka w Jaksonku 7500m2 gm. Aleksandrów,99 000 zł,,Jaksonek,7 488 m²,13.22 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-w-jaksonku-7500m2-gm-aleksandrow-ID4o85K.html
Działki budowlane. Rokszyce gm Wola Krzysztoporska,150 000 zł,,Rokszyce Drugie,1 400 m²,107.14 zł/m²,https://www.otodom.pl/pl/oferta/dzialki-budowlane-rokszyce-gm-wola-krzysztoporska-ID4o86o.html
Działka budowlana w Moszczenicy o pow. 1000m2,129 000 zł,,Moszczenica,1 000 m²,129 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-w-moszczenicy-o-pow-1000m2-ID4oaqq.html
TOP Lokalizacja Działka 1049m2 - przyłącze PEC,289 000 zł,,Bełchatów,1 049 m²,275.5 zł/m²,https://www.otodom.pl/pl/oferta/top-lokalizacja-dzialka-1049m2-przylacze-pec-ID4obRt.html
Działka budowlana na Wierzejach! Piotrków Tryb.,286 000 zł,,Piotrków Trybunalski,1 300 m²,220 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-na-wierzejach-piotrkow-tryb-ID4o86S.html
"Duża działka 2277m2, Piotrków Trybunalski, Podole!",489 000 zł,,Piotrków Trybunalski,2 277 m²,214.76 zł/m²,https://www.otodom.pl/pl/oferta/duza-dzialka-2277m2-piotrkow-trybunalski-podole-ID4o86R.html
Działka budowlana,65 000 zł,do negocjacji,Gościmin Wielki,1 270 m²,51.18 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDS7Im6.html
Działki budowlane w Parku Krajobrazowym Wzniesień Łódzkich 1536–3140m2,276 480 zł,,Byszewy,1 536 m²,180 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowlane-w-parku-krajobrazowym-wzniesien-lodzkich-15363140m2-CID3-IDJrjd9.html
"Sprzedam działkę, Rytele Święckie - Mazowieckie",165 000 zł,do negocjacji,Rytele Święckie,2 801 m²,58.91 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-rytele-swieckie-mazowieckie-CID3-IDYqioM.html
Duża działka w drugiej linii. Dobiecin/Bełchatów.,75 000 zł,,Dobiecin,2 954 m²,25.39 zł/m²,https://www.otodom.pl/pl/oferta/duza-dzialka-w-drugiej-linii-dobiecin-belchatow-ID4o86z.html
Działka z rozp. budową blisko zalewu w gm. Rozprza,299 000 zł,,Mierzyn,3 900 m²,76.67 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-z-rozp-budowa-blisko-zalewu-w-gm-rozprza-ID4o86h.html
"Atrakcyjna, duża działka we Włodzimierzowie.",175 000 zł,,Włodzimierzów,2 500 m²,70 zł/m²,https://www.otodom.pl/pl/oferta/atrakcyjna-duza-dzialka-we-wlodzimierzowie-ID4o86Q.html
"Działka 32a w Zalesicach, gm. Sulejów.",173 000 zł,,Zalesice,3 230 m²,53.56 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-32a-w-zalesicach-gm-sulejow-ID4o86G.html
Działka nad Zalewem w Cieszanowicach 2000m2,165 000 zł,,Cieszanowice,2 008 m²,82.17 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-nad-zalewem-w-cieszanowicach-2000m2-ID4o86j.html
"Działka budowlana w Paradyżu, uzbrojona! 1200m2.",85 000 zł,,Paradyż,1 200 m²,70.83 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-w-paradyzu-uzbrojona-1200m2-ID4o86c.html
"Atrakcyjna działka z WZ w Babach, gm. Moszczenica.",155 000 zł,,Baby,1 825 m²,84.93 zł/m²,https://www.otodom.pl/pl/oferta/atrakcyjna-dzialka-z-wz-w-babach-gm-moszczenica-ID4o85Y.html
Piękna działka 1508m2 z WZ. Włodzimierzów!,149 000 zł,,Włodzimierzów,1 508 m²,98.81 zł/m²,https://www.otodom.pl/pl/oferta/piekna-dzialka-1508m2-z-wz-wlodzimierzow-ID4o865.html
Działka z rozpoczętą budową w Bujnach. 2000 m2,255 000 zł,,Bujny,2 000 m²,127.5 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-z-rozpoczeta-budowa-w-bujnach-2000-m2-ID4o85W.html
"Działka z WZ, ul. Graniczna, Piotrków Trybunalski!",99 000 zł,,Piotrków Trybunalski,600 m²,165 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-z-wz-ul-graniczna-piotrkow-trybunalski-ID4o860.html
Dzialka budowlana 900m2 Konie Powiat Grójecki gm.Pniewy MPZP Media,115 000 zł,do negocjacji,Konie,900 m²,127.78 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-900m2-konie-powiat-grojecki-gm-pniewy-mpzp-media-CID3-IDYn4FY.html
Bratoszewice - Działki pod zabudowę mieszkaniową,92 480 zł,,Bratoszewice,1 156 m²,80 zł/m²,https://www.olx.pl/d/oferta/bratoszewice-dzialki-pod-zabudowe-mieszkaniowa-CID3-IDYdwsV.html
"Działka 1,2 ha Rutki-Kossaki pow. Zambrów",950 000 zł,do negocjacji,Rutki-Kossaki,12 000 m²,79.17 zł/m²,https://www.olx.pl/d/oferta/dzialka-1-2-ha-rutki-kossaki-pow-zambrow-CID3-IDKA3B8.html
Sprzedam działkę rolno-budowlana 3300m2,80 000 zł,do negocjacji,Borkowo Kościelne,3 300 m²,24.24 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-rolno-budowlana-3300m2-CID3-IDAK7AK.html
Działka budowlana,285 000 zł,do negocjacji,Baszki,1 800 m²,158.33 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDYkNWn.html
Atrakcyjna działka w Brodnicy,120 000 zł,do negocjacji,Brodnica,4 421 m²,27.14 zł/m²,https://www.olx.pl/d/oferta/atrakcyjna-dzialka-w-brodnicy-CID3-IDTmTkf.html
sprzedam działkę budowlaną,150 000 zł,do negocjacji,Nowa Otocznia,930 m²,161.29 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDYkFcF.html
"1200m2[30x40]PKP REMBERTÓW-WILLA WESOŁA,Komandosów",1 500 000 zł,,"Warszawa, Rembertów",1 200 m²,1250 zł/m²,https://www.otodom.pl/pl/oferta/1200m230x40pkp-rembertow-willa-wesola-komandosow-ID4oKfz.html
Działka w Matygach,186 000 zł,do negocjacji,Matygi,1 886 m²,98.62 zł/m²,https://www.olx.pl/d/oferta/dzialka-w-matygach-CID3-IDXaEBf.html
Sprzedam Działkę 873 m2 Jabłonna Dereniowa.  710 zł za m2,620 000 zł,do negocjacji,Jabłonna,873 m²,710.19 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-873-m2-jablonna-dereniowa-710-zl-za-m2-CID3-IDU12Vz.html
"Działka, Barcząca",116 600 zł,,Barcząca,1 166 m²,100 zł/m²,https://www.otodom.pl/pl/oferta/-ID4kSFt.html
Sprzedam działkę budowlaną.,770 000 zł,,Kobyłka,797 m²,966.12 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDY77Os.html
Bezpośrednio działka budowlana w Mińsku Maz,705 000 zł,do negocjacji,Mińsk Mazowiecki,1 172 m²,601.54 zł/m²,https://www.olx.pl/d/oferta/bezposrednio-dzialka-budowlana-w-minsku-maz-CID3-IDNFPMv.html
Pabianice działka budowlana 900 m2,225 000 zł,do negocjacji,Pabianice,900 m²,250 zł/m²,https://www.olx.pl/d/oferta/pabianice-dzialka-budowlana-900-m2-CID3-IDWyfP8.html
Działka budowlana Tomaszów Maz. 1315m2,235 000 zł,do negocjacji,Tomaszów Mazowiecki,1 315 m²,178.71 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-tomaszow-maz-1315m2-CID3-IDIrGq2.html
Działka zabudowana Puławy Włostowice,700 000 zł,,Puławy,989 m²,707.79 zł/m²,https://www.olx.pl/d/oferta/dzialka-zabudowana-pulawy-wlostowice-CID3-IDY6aQW.html
Działka budowlana Olszewnica nowa 800m,200 000 zł,,Olszewnica Nowa,800 m²,250 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-olszewnica-nowa-800m-CID3-IDXPLnh.html
Działka budowlana o powierzchni 1060 m2,60 000 zł,,Bełk,1 060 m²,56.6 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-o-powierzchni-1060-m2-CID3-IDYkFyd.html
Sprzedam dzialke budowlana,420 000 zł,do negocjacji,"Józefów, Kolonia Błota",574 m²,731.71 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDYkF8C.html
Sprzedam dzialke,420 000 zł,do negocjacji,"Józefów, Kolonia Błotna",574 m²,731.71 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-CID3-IDYkEsb.html
Działka 22km od centrum Łodzi z pozwoleniem na budowę domu 130m2.,99 000 zł,do negocjacji,Witkowice,600 m²,165 zł/m²,https://www.olx.pl/d/oferta/dzialka-22km-od-centrum-lodzi-z-pozwoleniem-na-budowe-domu-130m2-CID3-IDLJl6J.html
Sprzedam działkę rolno budowlana Dukaczew,950 000 zł,do negocjacji,Dukaczew,60 000 m²,15.83 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-rolno-budowlana-dukaczew-CID3-IDVjWKf.html
Działka budowlana na sprzedaż - Janów (gmina Wolbórz) | zostały 2 z 6,73 700 zł,do negocjacji,Janów,1 340 m²,55 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-na-sprzedaz-janow-gmina-wolborz-zostaly-2-z-6-CID3-IDPQivE.html
"Działka rolno-budowlana w Stoki, gm. Drużbice, k. Bełchatowa",130 000 zł,do negocjacji,Stoki,3 002 m²,43.3 zł/m²,https://www.olx.pl/d/oferta/dzialka-rolno-budowlana-w-stoki-gm-druzbice-k-belchatowa-CID3-IDMvW2t.html
Działka gm. Czosnów ul. Żwirowa,595 000 zł,do negocjacji,Czosnów,2 930 m²,203.07 zł/m²,https://www.olx.pl/d/oferta/dzialka-gm-czosnow-ul-zwirowa-CID3-IDUySZ0.html
Działka budowlana 1361 m2 z pozwoleniem na budowę.,180 000 zł,,Stare Groszki,1 361 m²,132.26 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1361-m2-z-pozwoleniem-na-budowe-CID3-IDYkBkF.html
Działka budowlana Zaborówek,280 000 zł,do negocjacji,Zaborówek,953 m²,293.81 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-zaborowek-CID3-IDPfMbd.html
Działka budowlana w Mościbrodach,220 000 zł,do negocjacji,Siedlce,1 800 m²,122.22 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-w-moscibrodach-CID3-IDVy3zU.html
sprzedam działkę udział 110m2 (1/6),129 900 zł,do negocjacji,"Warszawa, Bemowo",110 m²,1180.91 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-udzial-110m2-1-6-CID3-IDYoaWL.html
Działka od 1200m Wołomin Kobyłka blisko szpitala,699 000 zł,do negocjacji,Wołomin,1 200 m²,582.5 zł/m²,https://www.olx.pl/d/oferta/dzialka-od-1200m-wolomin-kobylka-blisko-szpitala-CID3-IDYio2o.html
Działka budowlana od 1000m Emilianów ul Szafirowa Radzymin,264 000 zł,do negocjacji,Wola Rasztowska,1 000 m²,264 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-od-1000m-emilianow-ul-szafirowa-radzymin-CID3-IDYiops.html
Działka budowlana 1426 m2,180 000 zł,do negocjacji,Długobórz Drugi,1 426 m²,126.23 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1426-m2-CID3-IDRSHPF.html
Sprzedam  działkę  rolno-budowlana,1 035 000 zł,,"Warszawa, Wawer",1 500 m²,690 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-rolno-budowlana-CID3-IDVeCF3.html
Działki z Zabudowaniami- Idealne pod Turystykę,445 000 zł,,Drozdowo,17 110 m²,26.01 zł/m²,https://www.otodom.pl/pl/oferta/dzialki-z-zabudowaniami-idealne-pod-turystyke-ID4oK64.html
Sprzedam działkę budowlaną,349 000 zł,,Ławki,2 937 m²,118.83 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDO98A5.html
TEREN INWESTYCYJNY WZ 3000 m2 Węzeł Wiązowna S17,1 500 000 zł,,Wiązowna,3 000 m²,500 zł/m²,https://www.otodom.pl/pl/oferta/teren-inwestycyjny-wz-3000-m2-wezel-wiazowna-s17-ID4j6fw.html
Działka budowlana Puławy/Zwoleń - Polesie,100 000 zł,do negocjacji,Polesie,1 000 m²,100 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-pulawy-zwolen-polesie-CID3-IDRSWm2.html
"Działka budowlana Tłuszcz, ul. Słowicza.",323 000 zł,do negocjacji,Moczydło,1 747 m²,184.89 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-tluszcz-ul-slowicza-CID3-IDKf4nI.html
dzialka na spzedaz,180 000 zł,do negocjacji,Krzewina,3 280 m²,54.88 zł/m²,https://www.olx.pl/d/oferta/dzialka-na-spzedaz-CID3-IDYdOpv.html
Płońsk - wieś Ćwiklinek,25 000 zł,,Ćwiklinek,1 000 m²,25 zł/m²,https://www.olx.pl/d/oferta/plonsk-wies-cwiklinek-CID3-IDWihT9.html
Piękna działka budowlana,220 000 zł,do negocjacji,Wilcza Wólka,1 200 m²,183.33 zł/m²,https://www.olx.pl/d/oferta/piekna-dzialka-budowlana-CID3-IDUFHbF.html
Sprzedam działkę w  Mszczonowie,1 040 200 zł,,Mszczonów,2 972 m²,350 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-w-mszczonowie-CID3-IDYqwZa.html
Sprzedam bezpośrednio działkę/działki budowlane,199 500 zł,do negocjacji,Gościeńczyce,1 425 m²,140 zł/m²,https://www.olx.pl/d/oferta/sprzedam-bezposrednio-dzialke-dzialki-budowlane-CID3-IDYkqZ2.html
działka budowlana + inwestycyjna Podlas powiat rawski,254 200 zł,,Podlas,2 542 m²,100 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-inwestycyjna-podlas-powiat-rawski-CID3-IDXJML1.html
Sprzedam działkę z projektem budowlanym,1 750 000 zł,do negocjacji,Kolonia Brużyca,3 959 m²,442.03 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-z-projektem-budowlanym-CID3-IDOp5eO.html
"Działka budowlana 900 m2, Sulejówek, bezpośrednio.",650 000 zł,,Sulejówek,900 m²,722.22 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-900-m2-sulejowek-bezposrednio-ID4oK54.html
Sprzedam działke,230 000 zł,do negocjacji,Mireń,20 000 m²,11.5 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-CID3-IDI1Gxu.html
Duża Działka Franciszków blisko Puszczy Marjańskiej  zadrzewiona,199 999 zł,do negocjacji,Franciszków,1 715 m²,116.62 zł/m²,https://www.olx.pl/d/oferta/duza-dzialka-franciszkow-blisko-puszczy-marjanskiej-zadrzewiona-CID3-IDXh507.html
Działka letniskowa budowlana,45 000 zł,,Napiórki Butne,1 000 m²,45 zł/m²,https://www.olx.pl/d/oferta/dzialka-letniskowa-budowlana-CID3-IDVpZag.html
Działka Budowlana Laskowiec 10AR,140 000 zł,,Laskowiec,1 000 m²,140 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-laskowiec-10ar-CID3-IDYktXo.html
Działki budowalne bardzo dobra lokalizacja 2km od Mińska Maz POLECAM,169 000 zł,do negocjacji,Kolonia Janów,1 000 m²,169 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowalne-bardzo-dobra-lokalizacja-2km-od-minska-maz-polecam-CID3-IDYknpb.html
Działka budowlana 12a + projekt domu,169 000 zł,,Brodnica,12 000 m²,14.08 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-12a-projekt-domu-CID3-IDK9W4w.html
Sprzedam b ladną działkę 3300m2 z mozliwością postawienia 2 domów,1 350 000 zł,,Sokołów,3 300 m²,409.09 zł/m²,https://www.olx.pl/d/oferta/sprzedam-b-ladna-dzialke-3300m2-z-mozliwoscia-postawienia-2-domow-CID3-IDY5MI5.html
Działki budowlane w Parku Krajobrazowym Wzniesień Łódzkich 1536–3140m2,276 480 zł,,Byszewy,1 536 m²,180 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowlane-w-parku-krajobrazowym-wzniesien-lodzkich-15363140m2-CID3-IDJrjd9.html
Działka  Budowlana  LORCIN,115 000 zł,,Lorcin,1 085 m²,105.99 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-lorcin-CID3-IDYeVG2.html
Działki budowlane,100 000 zł,do negocjacji,Baranowo,1 074 m²,93.11 zł/m²,https://www.olx.pl/d/oferta/dzialki-budowlane-CID3-IDY6P9Z.html
Działka budowlana Ojrzeń powiat Ciechanowski,75 000 zł,do negocjacji,Ojrzeń,999 m²,75.08 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-ojrzen-powiat-ciechanowski-CID3-IDXUTtE.html
Działka budowlana 1000m2 - Janów-Mikołajówka,210 000 zł,do negocjacji,Janów Mikołajówka,1 000 m²,210 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-1000m2-janow-mikolajowka-CID3-IDVnxV3.html
Atrakcyjna działka budowlana + gratis projekt z ważnym pozwoleniem,90 000 zł,,Iłowo-Osada,960 m²,93.75 zł/m²,https://www.olx.pl/d/oferta/atrakcyjna-dzialka-budowlana-gratis-projekt-z-waznym-pozwoleniem-CID3-IDWHV1U.html
działka budowlana,90 000 zł,,Skaryszew,650 m²,138.46 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDYkpuI.html
Sprzedam działkę budowlana,250 000 zł,do negocjacji,Bramki,1 000 m²,250 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-budowlana-CID3-IDYkpcl.html
Żyrardów ul.Hulki Laskowskiego WZ 3min do PKP,549 000 zł,,Żyrardów,732 m²,750 zł/m²,https://www.otodom.pl/pl/oferta/zyrardow-ul-hulki-laskowskiego-wz-3min-do-pkp-ID4oK1n.html
Sprzedam działkę,1 500 000 zł,do negocjacji,Kamionka,2 155 m²,696.06 zł/m²,https://www.olx.pl/d/oferta/sprzedam-dzialke-CID3-IDXN5Ri.html
Działka ul. Jastrzębskiego Radom Janiszpol / Nowiny / Sołtyków,152 650 zł,,Makowiec,710 m²,215 zł/m²,https://www.olx.pl/d/oferta/dzialka-ul-jastrzebskiego-radom-janiszpol-nowiny-soltykow-CID3-IDVZtxj.html
Działka Radom z widokiem na las 836m2 Rajec,180 000 zł,,Radom,836 m²,215.31 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-radom-z-widokiem-na-las-836m2-rajec-ID4oK0a.html
Działka budowlana 1677 m2 obok Tłuszcza,110 000 zł,,Tłuszcz,1 677 m²,65.59 zł/m²,https://www.otodom.pl/pl/oferta/dzialka-budowlana-1677-m2-obok-tluszcza-ID4nqof.html
Działka budowlana,120 000 zł,do negocjacji,Podole,1 000 m²,120 zł/m²,https://www.olx.pl/d/oferta/dzialka-budowlana-CID3-IDUVRqo.html
Atrakcyjna działka z MPZP / KW,168 000 zł,,Michałów,955 m²,175.92 zł/m²,https://www.olx.pl/d/oferta/atrakcyjna-dzialka-z-mpzp-kw-CID3-IDY6Rrk.html
Działka rolno-budowlana,210 000 zł,do negocjacji,Nowa Prawda,22 000 m²,9.55 zł/m²,https://www.olx.pl/d/oferta/dzialka-rolno-budowlana-CID3-IDY6Ml1.html
